

1	272	86	18	20	123.0	140

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	84	302	18	20	106.5	141
1	272	86	18	20	123.0	141

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	85	303	18	20	106.5	142
1	408	222	10	20	41.5	142
2	272	86	18	20	123.0	142

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	85	303	18	20	106.5	143
1	409	224	10	20	40.5	143
2	272	88	18	20	123.0	143

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	86	304	18	20	106.5	144
1	411	226	10	20	41.5	144
2	273	90	18	20	123.5	144

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	88	300	18	24	111.5	145
1	413	227	10	20	41.5	145
2	275	92	18	20	123.5	145

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	90	305	18	20	109.0	146
1	413	227	10	20	41.5	146
2	277	93	18	20	123.5	146

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	91	306	18	20	105.5	147
1	413	229	10	20	41.5	147
2	279	93	18	20	123.5	147

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	91	307	18	20	105.5	148
1	413	229	10	20	41.5	148
2	279	93	18	20	123.5	148

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	93	309	18	20	106.5	149
1	414	230	10	20	41.5	149
2	281	94	18	20	123.5	149

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	93	310	18	20	106.5	150
1	414	230	10	20	41.5	150
2	283	95	18	20	122.5	150

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	93	310	18	20	106.5	151
1	416	230	10	20	41.5	151
2	284	96	18	20	123.5	151

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	94	310	18	20	106.5	152
1	417	231	10	20	41.5	152
2	285	97	18	20	123.5	152

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	95	311	18	20	106.5	153
1	417	233	10	20	41.5	153
2	287	97	18	20	123.5	153

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	95	311	18	20	106.5	154
1	419	234	10	20	41.5	154
2	289	99	18	20	123.5	154

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	95	311	18	20	106.5	155
1	420	236	10	20	41.5	155
2	291	100	18	20	123.5	155

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	96	311	18	20	105.5	156
1	420	237	10	20	41.5	156
2	291	102	18	20	123.0	156

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	98	311	18	20	105.5	157
1	420	237	10	20	41.5	157
2	291	104	18	20	123.0	157

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	100	312	18	20	106.5	158
1	421	237	10	20	41.5	158
2	292	105	18	20	123.0	158

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	100	312	18	20	106.5	159
1	423	237	10	20	41.5	159
2	292	107	18	20	123.0	159

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	101	312	18	20	106.5	160
1	423	237	10	20	41.5	160
2	292	107	18	20	123.0	160

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	102	313	18	20	106.5	161
1	423	238	10	20	41.5	161
2	294	107	18	20	123.0	161

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	102	313	18	20	106.5	162
1	424	240	10	20	40.5	162
2	294	109	18	20	123.0	162

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	103	313	18	20	106.5	163
1	424	241	10	20	40.5	163
2	295	109	18	20	123.0	163

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	104	315	18	20	106.5	164
1	425	241	10	20	40.5	164
2	295	111	18	20	123.0	164

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	105	317	18	20	106.5	165
1	425	243	10	20	40.5	165
2	297	112	18	20	123.0	165

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	107	319	22	20	110.5	166
1	426	243	10	20	40.5	166
2	298	113	18	20	123.0	166

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	107	320	18	20	106.5	167
1	427	243	10	20	40.5	167
2	298	114	18	20	123.0	167

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	108	320	18	20	106.5	168
1	427	243	10	20	41.5	168
2	300	115	18	20	123.0	168

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	110	319	18	21	115.5	169
1	427	245	10	20	41.5	169
2	300	117	18	20	123.0	169

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	112	320	18	20	106.5	170
1	427	246	10	20	41.5	170
2	301	117	18	20	123.0	170

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	113	320	18	20	106.5	171
1	428	246	10	20	41.5	171
2	301	117	18	20	122.0	171

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	115	320	18	20	106.5	172
1	428	246	10	20	41.5	172
2	303	117	18	20	123.0	172

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	115	321	18	20	106.5	173
1	428	246	10	20	41.5	173
2	304	118	18	20	123.0	173

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	115	323	18	20	106.5	174
1	430	246	10	20	41.5	174
2	305	120	18	20	123.0	174

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	116	325	18	20	106.5	175
1	430	248	10	20	41.5	175
2	305	121	18	20	123.0	175

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	116	326	18	20	106.5	176
1	431	249	10	20	41.5	176
2	305	122	18	20	123.0	176

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	117	327	18	20	106.5	177
1	432	250	10	20	41.5	177
2	305	123	18	20	123.0	177

